"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"IGKC",0,6.58990297141893,0.665,0.025,0
"EPSTI1",0,3.11480811092166,0.657,0.194,0
"RGS1",0,2.27294250005821,0.588,0.145,0
"IFI44L",0,3.62497585504273,0.544,0.103,0
"BNC2",0,-5.12264571896983,0.021,0.45,0
"IGLC2",0,6.87504709315886,0.432,0.012,0
"CD2",0,1.85662876784769,0.707,0.313,0
"IGFBP7",0,-4.42969724767722,0.022,0.408,0
"CD74",0,2.18942184263105,0.635,0.26,0
"TYMP",0,3.59579928628528,0.469,0.1,0
"CALD1",0,-4.75775477987623,0.021,0.383,0
"ENTPD1",0,5.640813524832,0.377,0.019,0
"KLF2",0,-1.9521716515946,0.142,0.496,0
"RHOH",0,1.4418093235848,0.661,0.31,0
"DOCK8",0,1.23529731404484,0.751,0.401,0
"MX1",0,3.25045364017817,0.493,0.143,0
"DCN",0,-4.94527387964964,0.013,0.361,0
"AUTS2",0,-1.38655648241116,0.22,0.565,0
"COL6A2",0,-4.09476607597101,0.02,0.356,0
"LMNA",0,-2.52192852010049,0.096,0.43,0
"FOS",0,-1.89429101796762,0.396,0.727,0
"COL1A1",0,-3.96044933299221,0.016,0.347,0
"SLFN12L",0,1.45946261113512,0.645,0.317,0
"SAMSN1",0,1.23725401410657,0.698,0.37,0
"LCP2",0,1.56538107951122,0.554,0.227,0
"THEMIS",0,1.22777085454343,0.587,0.26,0
"ZFPM2",0,-5.14085643829091,0.015,0.341,0
"SBF2",0,-1.78492874909002,0.127,0.453,0
"MIR99AHG",0,-5.36442610194792,0.015,0.341,0
"TRAC",0,1.63235043025495,0.575,0.249,0
"ISG15",0,3.05467146613421,0.607,0.282,0
"IFI44",0,2.8809656124296,0.456,0.132,0
"COL1A2",0,-3.7442989644087,0.019,0.343,0
"PTPN22",0,1.2122558184497,0.672,0.349,0
"TIMP1",0,-3.9648306677783,0.091,0.414,0
"SVIL",0,-2.79219635206043,0.054,0.376,0
"SAMD9L",0,2.55869648779589,0.483,0.161,0
"IKZF3",0,1.47898900679798,0.598,0.277,0
"RBMS3",0,-4.10706535537459,0.022,0.342,0
"ICOS",0,1.39461772514135,0.489,0.169,0
"SKAP1",0,0.644191334993902,0.843,0.523,0
"RNF213",0,1.92466817112337,0.813,0.493,0
"TIGIT",0,2.49711515128849,0.43,0.111,0
"RBP1",0,-4.88901180810915,0.019,0.336,0
"SPARC",0,-4.59480453834641,0.015,0.331,0
"COL6A1",0,-4.37402774279066,0.013,0.329,0
"CD3G",0,1.53582255567898,0.511,0.196,0
"CD96",0,1.04134918643869,0.729,0.415,0
"MEG3",0,-5.11535997190127,0.011,0.325,0
"TTC28",0,-3.94642964089333,0.024,0.338,0
"TRIO",0,-2.6807954983003,0.042,0.355,0
"ARHGAP15",0,0.561714766824478,0.851,0.538,0
"LINC01934",0,1.36553585295739,0.567,0.255,0
"FBXL7",0,-3.83941373269824,0.012,0.323,0
"PTPRJ",0,1.55910777776157,0.631,0.32,0
"NR2F2",0,-4.92739570498633,0.014,0.325,0
"TGFBR3",0,-1.86708064568121,0.142,0.451,0
"CTLA4",0,3.62327785004513,0.337,0.031,0
"FHL2",0,-4.13201768996261,0.021,0.327,0
"PARD3",0,-3.51516287429259,0.029,0.335,0
"CLEC2D",0,1.54889013249783,0.705,0.399,0
"PTPRC",0,0.327085076595768,0.898,0.593,0
"RHOBTB3",0,-4.29646154835523,0.021,0.326,0
"CD3D",0,1.34905849617849,0.565,0.263,0
"EGR1",0,-2.92285236082572,0.065,0.365,0
"NAV3",0,-6.25024247425723,0.011,0.31,0
"PRKCH",0,0.63944856113092,0.822,0.525,0
"GPRIN3",0,1.4982599969904,0.531,0.235,0
"NFIA",0,-2.77051501505223,0.044,0.339,0
"CST3",0,-3.45207054845786,0.046,0.341,0
"CYTIP",0,1.12847913550348,0.614,0.319,0
"RARRES2",0,-4.25114747880524,0.012,0.307,0
"CPQ",0,-1.78846028581605,0.083,0.378,0
"PBX1",0,-4.09116898081216,0.021,0.315,0
"LDLRAD4",0,1.36546061041568,0.554,0.261,0
"TIMP2",0,-2.83323240241614,0.045,0.337,0
"FYB1",0,0.877264233353772,0.687,0.396,0
"MYADM",0,-1.97112225412926,0.109,0.399,0
"TOX",0,1.44091615164434,0.614,0.324,0
"CDH11",0,-4.87389747963629,0.012,0.302,0
"ITGAE",0,3.18491794241938,0.463,0.174,0
"BICDL1",0,1.4930278226299,0.434,0.147,0
"IGF1R",0,-3.22217056630006,0.026,0.313,0
"PPP1R16B",0,0.974934929871384,0.609,0.322,0
"LAMA2",0,-4.60582874620409,0.019,0.305,0
"TPM2",0,-4.32312988255039,0.028,0.313,0
"PEG3",0,-6.83026426709519,0.007,0.292,0
"CD38",0,2.58192901650405,0.371,0.088,0
"MCC",0,-3.66952678990626,0.033,0.316,0
"IGFBP4",0,-4.03023419951064,0.036,0.319,0
"PTK2",0,-2.96471448134297,0.033,0.315,0
"TCF4",0,-2.81383787406865,0.032,0.314,0
"TCEAL4",0,-3.63408699362873,0.042,0.324,0
"FOSB",0,-1.49288942160115,0.349,0.63,0
"GBP5",0,2.01950925793724,0.42,0.139,0
"HLA-DRA",0,2.40611436756922,0.418,0.137,0
"XAF1",0,2.2543815847673,0.556,0.276,0
"ACSM3",0,-6.0497861125128,0.013,0.293,0
"SSBP2",0,-1.84595326169686,0.101,0.38,0
"HAVCR2",0,2.80418825058853,0.357,0.079,0
"COL3A1",0,-4.06538101830746,0.021,0.298,0
"CD69",0,0.704903713067413,0.682,0.406,0
"IGHG4",0,6.13379568359304,0.286,0.01,0
"NR2F2-AS1",0,-5.13916851121007,0.011,0.287,0
"APP",0,-2.59682254128506,0.048,0.323,0
"GREB1",0,-5.94575106628006,0.01,0.285,0
"SP140",0,1.24870720732559,0.502,0.229,0
"DSTN",0,-1.67810813264453,0.163,0.436,0
"EPS8",0,-2.8629845550014,0.038,0.31,0
"RBPJ",0,2.84283639974968,0.613,0.341,0
"ADAMTS9-AS2",0,-5.96796770560256,0.009,0.28,0
"COL6A3",0,-3.11633879636227,0.034,0.302,0
"HLA-DQA1",0,3.13997076231511,0.322,0.054,0
"DUSP4",0,2.51999748821896,0.323,0.055,0
"BCL11B",0,0.929415492662578,0.589,0.322,0
"BICC1",0,-4.15281992091459,0.015,0.281,0
"CTBP2",0,-2.48278014932222,0.041,0.307,0
"PARD3B",0,-4.77703232948727,0.016,0.282,0
"PDGFRA",0,-4.83585696465206,0.012,0.276,0
"DDX60",0,2.52588707542538,0.403,0.14,0
"PLXDC2",0,-2.40344151463471,0.03,0.293,0
"BEX3",0,-2.73580899465459,0.05,0.313,0
"PPFIBP1",0,-3.33574868173029,0.027,0.29,0
"HLA-DRB1",0,2.51028704472167,0.416,0.154,0
"ANXA1",0,-1.2293723024433,0.367,0.629,0
"NR4A1",0,-1.95155092343392,0.101,0.363,0
"PLCB1",0,-1.64030458064491,0.114,0.376,0
"CUX1",0,-1.0087866971555,0.197,0.458,0
"CHST11",0,1.08065288551991,0.778,0.517,0
"COL4A2",0,-4.21772072804631,0.015,0.275,0
"DST",0,-3.42097681383494,0.022,0.282,0
"ACAP1",0,1.1256811460463,0.547,0.288,0
"IGFBP5",0,-5.59334957819709,0.011,0.27,0
"C7",0,-3.78364853345241,0.009,0.268,0
"CEBPD",0,-2.4134268262302,0.063,0.322,0
"LAG3",0,2.77768714380123,0.345,0.086,0
"STK17B",0,0.967394609516165,0.737,0.479,0
"DLG2",0,-3.50538505831711,0.033,0.291,0
"MARCKSL1",0,-3.08911069280341,0.057,0.314,0
"PELO-AS1",0,4.71740453424747,0.278,0.021,0
"PSD3",0,-3.00461491949853,0.046,0.303,0
"FUT8",0,1.99443774257372,0.553,0.297,0
"MDK",0,-2.97587037018781,0.045,0.301,0
"MYL9",0,-3.90389118008291,0.023,0.279,0
"SH3D19",0,-3.50944728065329,0.035,0.29,0
"FBN1",0,-4.83417892141739,0.012,0.266,0
"AKT3",0,-0.805162602310511,0.317,0.571,0
"APBB1IP",0,0.705830558299823,0.601,0.348,0
"IGHG3",0,8.06131100914912,0.257,0.004,0
"PTPRG",0,-3.90016220302719,0.018,0.27,0
"RBPMS",0,-5.17979250300835,0.01,0.262,0
"NLRC5",0,1.43416252134227,0.474,0.222,0
"FER",0,-2.09133636183842,0.059,0.31,0
"TCEAL9",0,-3.84885092990269,0.019,0.27,0
"DOCK2",0,0.90406841728213,0.549,0.299,0
"ANTXR1",0,-3.12752160211219,0.013,0.263,0
"MARCKS",0,-3.10935093735272,0.029,0.279,0
"C1S",0,-2.37284666319491,0.066,0.316,0
"MORF4L2",0,-1.16225806173755,0.276,0.526,0
"ITK",0,0.837826138304116,0.543,0.294,0
"LAPTM4A",0,-1.98172144017464,0.151,0.4,0
"APBB2",0,-3.2599867684831,0.018,0.267,0
"C1R",0,-3.7103033075279,0.023,0.272,0
"ZSWIM6",0,-1.04860895389127,0.235,0.484,0
"PALLD",0,-3.42932474854309,0.023,0.271,0
"SELENOP",0,-3.98863928229709,0.014,0.262,0
"DPYSL3",0,-4.39066125423293,0.013,0.261,0
"INSR",0,-4.39398844345508,0.016,0.264,0
"ARHGAP10",0,-1.45529742966064,0.11,0.357,0
"IKZF1",0,0.632964672624258,0.635,0.388,0
"CD55",0,-1.74563056318699,0.097,0.344,0
"EEF1B2",0,-1.17781352132563,0.487,0.733,0
"SRGN",0,0.370583388561273,0.782,0.536,0
"LRP1",0,-3.88504261349089,0.015,0.261,0
"OASL",0,2.44365085651381,0.307,0.061,0
"RUNX3",0,0.992178147936051,0.529,0.284,0
"CFH",0,-3.29866932842796,0.023,0.268,0
"TRAF1",0,2.41845007335291,0.331,0.086,0
"PARP9",0,2.39462247532406,0.375,0.13,0
"GPC6",0,-4.5429418180827,0.014,0.259,0
"ZNF704",0,-4.02198456145851,0.019,0.263,0
"EPB41L2",0,-2.37827818556995,0.044,0.288,0
"ISG20",0,1.6799639125904,0.494,0.25,0
"C1orf21",0,-1.86436237163888,0.068,0.311,0
"HSPA1B",0,-1.87572857465006,0.248,0.491,0
"AKAP12",0,-5.36077428690815,0.01,0.253,0
"GNG11",0,-6.12607588649555,0.007,0.249,0
"ETS1",0,1.18429688090811,0.629,0.387,0
"IL2RG",0,1.15048057507974,0.47,0.228,0
"TEAD1",0,-3.50987481454028,0.019,0.26,0
"ENAH",0,-3.42629738260496,0.015,0.256,0
"PAWR",0,-3.90091075155495,0.018,0.258,0
"BATF",0,2.57378164396853,0.324,0.084,0
"SPARCL1",0,-5.38307000151949,0.01,0.249,0
"DLC1",0,-5.32129616686748,0.01,0.249,0
"RPL7",0,-1.52714301482592,0.545,0.784,0
"PRKN",0,-2.681545509721,0.032,0.27,0
"TCF7L2",0,-2.60630067718023,0.033,0.271,0
"PLEKHA5",0,-1.52614099040615,0.1,0.338,0
"CD52",0,0.776434256673991,0.63,0.392,0
"EBF1",0,-5.96425644242795,0.004,0.242,0
"IGFBP2",0,-3.57958822783551,0.036,0.273,0
"FCGRT",0,-2.76832143559148,0.039,0.276,0
"SULF2",0,-4.22848127534269,0.018,0.255,0
"TNFSF10",0,2.40603659687818,0.342,0.106,0
"LCK",0,1.00818078865241,0.488,0.252,0
"LTB",0,2.10689057772556,0.374,0.138,0
"EVL",0,1.37883489762977,0.715,0.479,0
"GATA4",0,-4.63609445881416,0.009,0.244,0
"SSBP3",0,-1.21315537819397,0.137,0.371,0
"EXOC6B",0,-0.911630057033562,0.18,0.414,0
"YBX3",0,-1.94833874951691,0.084,0.318,0
"DDX60L",0,2.25209174002936,0.379,0.146,0
"SGCD",0,-3.67489477351102,0.025,0.258,0
"RBFOX2",0,-1.52389502625917,0.156,0.389,0
"STAT1",0,1.69789152401397,0.604,0.371,0
"CORO1A",0,0.891397912355377,0.593,0.36,0
"SELENOM",0,-2.30116226823692,0.055,0.288,0
"PPP2CB",0,-1.89638926159295,0.088,0.32,0
"STK3",0,-1.6317192291615,0.101,0.333,0
"PAG1",0,1.61155786889724,0.493,0.261,0
"RASGRP1",0,1.04801863793104,0.473,0.241,0
"EHBP1",0,-1.41575718630178,0.175,0.406,0
"SPTBN1",0,-1.46612774970329,0.149,0.38,0
"APOE",0,-4.62810988701313,0.058,0.289,0
"FN1",0,-2.6994270229327,0.031,0.261,0
"CNN3",0,-4.25951359587485,0.014,0.244,0
"HLA-DQB1",0,3.03733322280602,0.283,0.053,0
"TAP1",0,1.97816878764984,0.361,0.131,0
"LSP1",0,1.29592914901325,0.443,0.214,0
"RPL5",0,-1.40633403195927,0.598,0.827,0
"LAMC1",0,-3.89905121934377,0.016,0.245,0
"YAP1",0,-3.08737933346586,0.017,0.246,0
"PREX1",0,1.2631396727932,0.497,0.268,0
"TPM1",0,-2.87861715797469,0.052,0.28,0
"HLA-DPA1",0,1.6955583289475,0.416,0.188,0
"IMMP2L",0,-0.983560697785903,0.202,0.43,0
"INPP5D",0,0.797278006698243,0.524,0.297,0
"GNAQ",0,-0.827265695410151,0.179,0.406,0
"OAS1",0,3.53768360127281,0.274,0.047,0
"UBE2E2",0,-2.54883104033926,0.032,0.259,0
"DOCK1",0,-3.21414221246052,0.018,0.245,0
"COL18A1",0,-2.97289116358639,0.035,0.262,0
"TNIP3",0,1.90037597591019,0.311,0.084,0
"SEMA4D",0,1.22492455260348,0.471,0.244,0
"PARVA",0,-4.22095017225425,0.014,0.241,0
"FERMT2",0,-4.56918158384221,0.012,0.239,0
"SMOC2",0,-7.59018414979386,0.003,0.229,0
"CARD11",0,0.809881422873972,0.579,0.353,0
"TANC2",0,-1.75474738642813,0.066,0.292,0
"RPS5",0,-1.22525177844372,0.572,0.797,0
"WWTR1",0,-2.62888010695607,0.044,0.269,0
"UBASH3B",0,2.32822222182709,0.328,0.103,0
"SDC2",0,-5.37631786936629,0.009,0.234,0
"FSTL1",0,-4.65984349835437,0.012,0.237,0
"MGP",0,-4.66836488593808,0.012,0.237,0
"COL5A2",0,-3.297577906004,0.02,0.244,0
"SPART",0,-3.03455675534727,0.025,0.249,0
"IL2RB",0,1.35060730290126,0.378,0.154,0
"VCL",0,-1.82393967930371,0.065,0.289,0
"MEIS2",0,-4.8393623625414,0.011,0.235,0
"CCL5",0,0.679311026629012,0.728,0.504,0
"GSN",0,-2.32713266452076,0.048,0.271,0
"SAMD9",0,1.82138576134547,0.393,0.17,0
"COL4A1",0,-4.65930598091184,0.013,0.235,0
"SNHG29",0,-1.55591705740005,0.356,0.578,0
"TRBC2",0,1.18007305756597,0.509,0.288,0
"PEAK1",0,-1.52513210986228,0.102,0.323,0
"DDR2",0,-4.03930134795699,0.014,0.235,0
"SH3BP5",0,-1.63677811574182,0.079,0.3,0
"MGST3",0,-1.34314869055085,0.181,0.401,0
"FAM118A",0,2.26460967898236,0.343,0.123,0
"MLF1",0,-3.34866804652245,0.023,0.243,0
"LAMA4",0,-4.92052914086026,0.011,0.231,0
"EIF4B",0,-0.942320076363401,0.22,0.44,0
"IRF7",0,2.63937070849735,0.286,0.066,0
"RPS13",0,-1.08325842965704,0.629,0.849,0
"CD3E",0,0.845818103773683,0.493,0.273,0
"CYTOR",0,1.55858048489102,0.51,0.291,0
"MAGI2",0,-4.2397991768072,0.015,0.234,0
"FMNL2",0,-2.38509085796249,0.026,0.245,0
"UST",0,-1.2750084447463,0.093,0.312,0
"SERPINH1",0,-2.45137258414361,0.034,0.253,0
"PRSS23",0,-3.58552258982695,0.021,0.24,0
"COL5A1",0,-2.99635258766906,0.016,0.235,0
"AGAP1",0,-1.35526249983615,0.055,0.273,0
"PARP14",0,1.95583097928299,0.456,0.238,0
"AFF3",0,-3.03294570075799,0.027,0.245,0
"MATN2",0,-4.70923081165355,0.009,0.227,0
"RPS3A",0,-1.48712168349372,0.673,0.891,0
"SLA",0,0.743469804585895,0.477,0.259,0
"CD81",0,-0.989464911741104,0.353,0.571,0
"PNRC1",0,-0.745532406170118,0.328,0.545,0
"PTPN12",0,-1.39645031767571,0.103,0.32,0
"TNFRSF1B",0,1.2937521653328,0.424,0.207,0
"SRGAP3",0,3.25121674824616,0.306,0.089,0
"CXCL13",0,8.82186954948901,0.22,0.003,0
"CKLF",0,1.71414449878357,0.535,0.319,0
"CDC42BPA",0,-2.88762732897917,0.019,0.235,0
"SOX5",0,-2.89120355404722,0.034,0.25,0
"LARGE1",0,-3.42909981772034,0.019,0.235,0
"SP100",0,1.42108368417102,0.719,0.503,0
"C11orf96",0,-6.82081902116783,0.007,0.222,0
"SERPING1",0,-3.31599208091974,0.021,0.236,0
"FLRT2",0,-4.18177335581944,0.01,0.225,0
"PIK3CD",0,1.34754695875905,0.411,0.196,0
"S100A10",0,-1.23416370893024,0.393,0.608,0
"EEF2",0,-1.16937958517029,0.364,0.579,0
"INPP4B",0,0.661279201682403,0.551,0.337,0
"HLA-DPB1",0,1.30427978852605,0.451,0.237,0
"PDGFD",0,-1.96642542378268,0.061,0.275,0
"PLPP3",0,-4.56705503697943,0.012,0.226,0
"PTPN7",0,1.42206783842313,0.367,0.153,0
"RSAD2",0,3.79367862247457,0.244,0.03,0
"SEL1L3",0,1.56538411791428,0.375,0.161,0
"SYNPO2",0,-3.43032773688372,0.026,0.24,0
"MBNL2",0,-0.787527226172453,0.218,0.432,0
"CD44",0,0.449114390070883,0.717,0.503,0
"DMD",0,-3.39397986369616,0.019,0.232,0
"MAP3K20",0,-2.54678222146117,0.034,0.247,0
"LGALS1",0,-0.967524327329238,0.397,0.61,0
"PDE4B",0,1.3462089357231,0.395,0.183,0
"PSMB9",0,1.54537187839776,0.555,0.343,0
"HTRA1",0,-3.18851918546715,0.02,0.232,0
"LYST",0,1.23685117032638,0.582,0.37,0
"RPL4",0,-1.05669423857446,0.482,0.694,0
"IFI6",0,2.48702255413948,0.39,0.179,0
"TPST1",0,-2.77860582388759,0.03,0.241,0
"STAR",0,-6.69366792488128,0.008,0.219,0
"CAVIN1",0,-4.63278356695854,0.011,0.222,0
"SP110",0,1.41809685955196,0.508,0.298,0
"NAALADL2",0,-2.6269254887104,0.034,0.244,0
"ZFPM2-AS1",0,-3.7619772710147,0.012,0.222,0
"NFIC",0,-1.43289923693922,0.093,0.303,0
"TLE4",0,-0.634264797050667,0.197,0.407,0
"DNAJB1",0,-1.31716055045708,0.354,0.564,0
"LINC01871",0,1.71923576551079,0.398,0.189,0
"GSTM3",0,-4.8975775917501,0.011,0.22,0
"CLNK",0,3.12691508456683,0.241,0.032,0
"N4BP1",0,1.58074676233632,0.458,0.25,0
"TRAF3IP3",0,0.901792425824294,0.426,0.218,0
"ROBO1",0,-4.65025813036049,0.012,0.22,0
"TSC22D2",0,-1.40808462510021,0.155,0.363,0
"KLF3",0,-2.44829625437435,0.037,0.245,0
"CAV1",0,-5.74381392748821,0.008,0.216,0
"DUSP1",0,-1.12272931643828,0.402,0.61,0
"EEF1G",0,-1.13328517266054,0.48,0.687,0
"GSTP1",0,-0.958707604778728,0.308,0.515,0
"COTL1",0,1.44738983119887,0.466,0.259,0
"PDE10A",0,-6.19476806365372,0.008,0.215,0
"AEBP1",0,-3.79233873557342,0.013,0.22,0
"LCP1",0,0.494498249851359,0.58,0.373,0
"GPR174",0,1.38107602045516,0.345,0.138,0
"GLIS3",0,-4.06998130274054,0.015,0.221,0
"EIF3F",0,-0.898506639023404,0.253,0.459,0
"BIRC3",0,1.77627422559144,0.316,0.11,0
"ATP8B4",0,2.14997623931885,0.322,0.116,0
"ZFP36",0,-0.943393184938452,0.34,0.546,0
"KCNQ1OT1",0,-2.34594507776125,0.039,0.245,0
"CCND2",0,1.48717089037981,0.424,0.218,0
"DUSP16",0,1.40129063844283,0.419,0.213,0
"RPL18",0,-1.06619991186715,0.675,0.881,0
"DAPK1",0,-3.53631384520084,0.015,0.22,0
"RAB27A",0,1.25008884991755,0.515,0.31,0
"GADD45B",0,-1.28638938636464,0.177,0.382,0
"CCDC80",0,-4.21283624102058,0.01,0.215,0
"FGFR1",0,-3.04124377956091,0.026,0.23,0
"TTC39C",0,1.01301018439866,0.522,0.318,0
"FILIP1L",0,-1.62479827592445,0.091,0.295,0
"PMP22",0,-5.13138280342996,0.008,0.212,0
"TFDP2",0,-1.08533540857092,0.193,0.396,0
"PLD1",0,-2.93279576398712,0.031,0.234,0
"FAM114A1",0,-3.1865917775426,0.016,0.219,0
"DENND2B",0,-2.91044419493538,0.019,0.222,0
"LHFPL6",0,-2.6216297369831,0.029,0.232,0
"EMP2",0,-3.30507612042886,0.016,0.219,0
"RAC2",0,0.874822129475043,0.51,0.307,0
"PDZRN3",0,-3.47354467915466,0.012,0.215,0
"CPED1",0,-4.40565249127494,0.011,0.214,0
"ENSG00000286125",0,-5.46918188171595,0.007,0.21,0
"BTF3",0,-0.877142416214937,0.493,0.696,0
"RIPOR2",0,0.397476107106413,0.561,0.359,0
"EMILIN1",0,-4.21820786101931,0.013,0.215,0
"TCF21",0,-7.30182002566822,0.005,0.207,0
"PRKG1",0,-4.35724489760675,0.013,0.215,0
"RPS10",0,-1.06559708260797,0.665,0.867,0
"TUBB6",0,-4.46478030626083,0.012,0.213,0
"ZEB2",0,-0.811849904759224,0.403,0.604,0
"CAMSAP2",0,-2.98990990956628,0.022,0.222,0
"LINC02446",0,2.30338831863144,0.249,0.049,0
"TRAF3",0,1.69119736219682,0.4,0.2,0
"LINC02694",0,2.39849123837486,0.274,0.074,0
"MYH10",0,-3.60048248688579,0.019,0.219,0
"SLFN5",0,1.36568466195064,0.447,0.247,0
"MX2",0,2.48095031663527,0.3,0.1,0
"RPL10A",0,-1.10085936947385,0.639,0.839,0
"HSP90AB1",0,-1.05346142069415,0.545,0.745,0
"ITM2B",0,-0.887120200318575,0.509,0.709,0
"HSPD1",0,-0.847545565909488,0.333,0.532,0
"WDFY3",0,-3.41984754401798,0.015,0.214,0
"GAB2",0,-1.76909963509588,0.065,0.264,0
"ITGAL",0,0.655554702554485,0.49,0.291,0
"SLC7A5",0,1.88705846259183,0.325,0.126,0
"MEG8",0,-4.99562012842778,0.009,0.208,0
"LINC00924",0,-6.52127391300213,0.005,0.204,0
"PPP1R14A",0,-4.40703003184061,0.011,0.21,0
"ANKRD44",0,0.481047868196606,0.74,0.541,0
"RPL9",0,-1.1156733828163,0.68,0.879,0
"APLP2",0,-0.969814190179316,0.145,0.343,0
"MAML3",0,-1.6016831889961,0.059,0.257,0
"BNIP3L",0,-1.26097614684316,0.115,0.313,0
"MRC2",0,-2.81887671458226,0.025,0.223,0
"WWC2",0,-4.03918752243348,0.013,0.211,0
"FAM13A",0,-1.49202338470279,0.065,0.262,0
"TENM4",0,-4.08046444060653,0.013,0.21,0
"LAPTM5",0,0.89640683277033,0.427,0.231,0
"ATRNL1",0,-4.12012847908229,0.01,0.206,0
"TJP1",0,-4.06380006340201,0.013,0.209,0
"TUBA1A",0,-1.03585027043018,0.278,0.474,0
"S100A13",0,-2.61503723375685,0.053,0.248,0
"LAMB1",0,-4.18767754519503,0.015,0.21,0
"ENG",0,-2.10604297244339,0.046,0.241,0
"TTC3",0,-0.566424003680243,0.29,0.485,0
"P3H2",0,-5.00999569896887,0.009,0.204,0
"RPL3",0,-1.37376764817176,0.707,0.901,0
"TNFRSF18",0,3.91748110786351,0.219,0.025,0
"NID1",0,-4.21943966536442,0.009,0.203,0
"MTUS1",0,-3.57677977988371,0.016,0.21,0
"COL12A1",0,-3.8454181199601,0.01,0.204,0
"GAS5",0,-1.0229584370973,0.357,0.55,0
"IMPDH2",0,-1.99183643856979,0.055,0.248,0
"HCLS1",0,0.943572774654341,0.391,0.198,0
"MAP4K5",0,-0.719653164610008,0.175,0.368,0
"TMEM98",0,-5.30952385495534,0.008,0.201,0
"SYTL4",0,-6.43833749544609,0.005,0.198,0
"HSPA1A",0,-1.86035645326568,0.367,0.559,0
"BAZ2B",0,-0.821188099988957,0.174,0.366,0
"NCKAP1",0,-2.40980811842503,0.027,0.219,0
"SNHG32",0,-1.13960262549186,0.14,0.332,0
"TUSC3",0,-4.32178555985863,0.011,0.203,0
"DIP2C",0,-2.03262929529232,0.036,0.228,0
"PAPSS2",0,-4.77111895902086,0.01,0.202,0
"ABLIM1",0,-0.65962535624383,0.203,0.395,0
"LTBP4",0,-1.73865972540634,0.059,0.251,0
"SIRPG",0,3.05666631672418,0.216,0.024,0
"SMARCA1",0,-4.47634776803217,0.011,0.203,0
"ADAM19",0,1.69720515613025,0.327,0.136,0
"EFEMP2",0,-3.27106717587884,0.016,0.207,0
"PRKD1",0,-3.83912906635758,0.012,0.203,0
"NUPR1",0,-1.78317250081857,0.05,0.241,0
"ABCA10",0,-4.09583720678972,0.012,0.203,0
"USP18",0,3.73729851914778,0.224,0.033,0
"APOBEC3G",0,1.12823960246983,0.481,0.29,0
"PCED1B",0,1.05644403229834,0.563,0.372,0
"TANK",0,1.37971407288411,0.542,0.352,0
"GNG12",0,-3.76135190024987,0.012,0.202,0
"TXNIP",0,-0.638777693623553,0.456,0.646,0
"SLAMF1",0,1.98464660770583,0.25,0.06,0
"EMB",0,0.623146468671589,0.459,0.269,0
"CACNA2D1",0,-4.227001785154,0.011,0.201,0
"PDE3B",0,0.359754810795033,0.485,0.295,0
"C12orf57",0,-0.749510233067719,0.297,0.487,0
"EIF1",0,-0.734494443041783,0.694,0.883,0
"ARHGAP5",0,-1.19658363616057,0.087,0.276,0
"KCNT2",0,-5.10707602219276,0.009,0.198,0
"PXDN",0,-4.07067475621868,0.013,0.202,0
"HERC6",0,2.34084346237844,0.292,0.103,0
"PELI2",0,-2.62472412925485,0.028,0.217,0
"UACA",0,-3.7696407169276,0.014,0.203,0
"NFIX",0,-3.74356634816247,0.012,0.201,0
"TNFAIP3",0,0.37624299327126,0.665,0.477,0
"SAT2",0,-1.42450962171712,0.092,0.28,0
"RHOB",0,-1.38345322141704,0.082,0.27,0
"WIPF1",0,0.774016911460126,0.6,0.412,0
"SPON2",0,-2.23592125326375,0.054,0.242,0
"PCSK5",0,-3.82493951562979,0.015,0.203,0
"RRBP1",0,-1.11580525257583,0.108,0.296,0
"RUFY3",0,-1.05237230644894,0.101,0.289,0
"RPLP0",0,-1.16905958964073,0.551,0.739,0
"ARF4",0,-0.847881026740958,0.216,0.403,0
"ZNF683",0,3.11277297427836,0.219,0.032,0
"ADGRL2",0,-3.23535514786948,0.013,0.2,0
"SNED1",0,-2.17943973926607,0.033,0.22,0
"MAPK10",0,-4.45093379904647,0.012,0.199,0
"OGN",0,-4.38491998063596,0.019,0.206,0
"NRP1",0,-3.40177080335355,0.016,0.203,0
"NME2",0,-1.23883068314681,0.332,0.519,0
"FOXO3",0,-0.752351519576003,0.165,0.352,0
"PRKCQ",0,0.51518111611357,0.532,0.346,0
"TSC22D1",0,-0.748484920753871,0.147,0.333,0
"CXCR6",0,1.96076827947088,0.241,0.055,0
"RCN1",0,-2.1588709237238,0.056,0.242,0
"ST3GAL4",0,-2.18352985416607,0.039,0.225,0
"IGHG1",0,6.83503557833541,0.19,0.004,0
"MYO1D",0,-1.54032825698827,0.073,0.259,0
"OSBPL1A",0,-2.55753799589178,0.018,0.204,0
"ST13",0,-0.996881240122168,0.263,0.449,0
"EIF3E",0,-0.744034502203418,0.369,0.554,0
"RAB13",0,-2.81244058457108,0.022,0.207,0
"IFITM3",0,-1.63916234756482,0.183,0.368,0
"TRIM22",0,1.47734440838385,0.45,0.265,0
"CD82",0,2.5195778839959,0.27,0.086,0
"ALDH7A1",0,-4.05906501962075,0.011,0.195,0
"TAGLN",0,-4.52715050633381,0.03,0.214,0
"CD27",0,2.27434634074951,0.239,0.055,0
"DENND5B",0,-3.3046760482577,0.016,0.2,0
"SNHG16",0,-1.34905862960596,0.086,0.269,0
"EPHX1",0,-3.70493446606212,0.011,0.194,0
